arrestee_id,incident_id,arrestee_seq_num,arrest_num,arrest_date,arrest_type_id,multiple_indicator,offense_type_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,ff_line_number,age_range_low_num,age_range_high_num
10430543,39366004,1,07-093065,2007-07-10 00:00:00,3,N,27,5,45,M,2,2,R,,,,,
10432582,39375700,1,07-107156,2007-07-22 00:00:00,3,N,27,5,38,M,2,2,R,,,,,
10432576,39375670,1,07-106831,2007-07-21 00:00:00,3,N,27,5,43,M,1,2,R,,,,,
9975216,37622254,1,07-185865,2007-12-24 00:00:00,3,N,27,5,49,M,1,1,R,,,,,
9975183,37621305,1,07-184875,2007-12-21 00:00:00,3,N,27,5,16,M,1,1,R,R,,,,
10426289,39353498,1,07-075430,2007-06-04 00:00:00,1,N,27,5,21,M,1,2,R,,,,,
10427252,39354450,2,07-076501,2007-09-24 00:00:00,3,N,27,5,20,M,2,2,R,,,,,
10427251,39354450,1,07-076501,2007-06-12 00:00:00,3,N,27,5,28,F,2,2,R,,,,,
10425140,39349565,2,07-069373,2007-05-16 00:00:00,3,N,27,5,27,F,2,2,R,,,,,
10425139,39349565,1,07-069373,2007-05-16 00:00:00,3,N,27,5,29,F,2,2,R,,,,,
10425114,39349501,1,07-068657,2007-05-15 00:00:00,3,N,27,5,42,F,2,2,R,,,,,
10424068,39346670,1,07-064994,2007-06-25 00:00:00,3,N,27,5,18,M,2,2,R,,,,,
10426132,39351410,1,07-071407,2007-05-26 00:00:00,3,N,27,5,25,M,2,2,R,,,,,
10425070,39348530,1,07-067379,2007-05-13 00:00:00,3,N,27,5,34,M,2,2,R,,,,,
10423959,39344682,1,07-061642,2007-05-02 00:00:00,3,N,27,5,22,M,2,2,R,,,,,
10422914,39340892,1,07-056421,2007-04-23 00:00:00,3,N,27,5,41,M,2,2,R,,,,,
10420756,39335047,1,07-047373,2007-04-06 00:00:00,3,N,27,5,19,M,2,2,R,,,,,
10423919,39342845,1,07-059548,2007-05-20 00:00:00,3,N,27,5,17,M,2,2,R,R,,,,
10420687,39334018,1,07-045151,2007-04-07 00:00:00,3,N,27,5,19,M,2,2,R,,,,,
10420668,39333126,2,07-044320,2007-06-01 00:00:00,3,N,27,5,23,M,2,2,R,,,,,
10419653,39331181,1,07-041653,2007-03-26 00:00:00,3,N,27,5,19,M,2,2,R,,,,,
10418571,39328299,1,07-037528,2007-03-18 00:00:00,3,N,27,5,27,F,2,2,R,,,,,
10418561,39328252,1,07-037030,2007-03-21 00:00:00,3,N,27,5,25,M,2,2,R,,,,,
10428435,39359351,1,07-084082,2007-08-22 00:00:00,3,N,27,5,23,M,2,2,R,,,,,
10428412,39359281,1,07-083497,2007-06-11 00:00:00,3,N,27,5,25,M,2,2,R,,,,,
10428403,39359261,1,07-083368,2007-06-10 00:00:00,3,N,27,5,19,F,2,2,R,,,,,
10422810,39338985,1,07-053810,2007-04-26 00:00:00,3,N,27,5,21,F,2,2,R,,,,,
10421755,39336902,1,07-049871,2007-04-20 00:00:00,3,N,27,5,23,M,2,2,R,,,,,
10421725,39336014,1,07-049154,2008-02-16 00:00:00,3,N,27,5,34,M,2,2,R,,,,,
10420662,39333107,1,07-044155,2007-03-30 00:00:00,3,N,27,5,20,F,2,2,R,,,,,
10420636,39332213,5,07-043447,2007-03-29 00:00:00,3,N,27,5,17,M,2,2,R,R,,,,
10420635,39332213,4,07-043447,2007-03-29 00:00:00,3,N,27,5,18,M,2,2,R,,,,,
10420632,39332213,1,07-043447,2007-03-29 00:00:00,3,N,27,5,17,M,2,2,R,R,,,,
10419565,39330119,1,07-039184,2007-03-22 00:00:00,3,N,27,5,15,F,2,2,R,R,,,,
10419564,39329311,1,07-039126,2007-03-21 00:00:00,3,N,27,5,17,F,2,2,R,R,,,,
10418546,39327346,1,07-036226,2007-03-16 00:00:00,3,N,27,5,47,M,2,2,R,,,,,
10418518,39327255,1,07-035257,2007-03-14 00:00:00,3,N,27,5,26,M,2,2,R,,,,,
10428375,39358350,1,07-082306,2007-06-09 00:00:00,3,N,27,5,16,F,2,2,R,R,,,,
10419519,39329208,1,07-038219,2007-03-27 00:00:00,3,N,27,5,44,M,2,2,R,,,,,
10419516,39329203,2,07-038177,2007-03-20 00:00:00,3,N,27,5,26,M,2,2,R,,,,,
10419515,39329203,1,07-038177,2007-03-20 00:00:00,3,N,27,5,17,M,2,2,R,R,,,,
10419494,39328339,1,07-037852,2007-03-18 00:00:00,3,N,27,5,28,M,2,2,R,,,,,
10419492,39328337,2,07-037833,2007-03-24 00:00:00,3,N,27,5,29,M,2,2,R,,,,,
10419491,39328337,1,07-037833,2007-03-19 00:00:00,3,N,27,5,30,M,2,2,R,,,,,
10418450,39325421,1,07-032838,2007-03-09 00:00:00,3,N,27,5,14,M,2,2,R,R,,,,
10417416,39323455,2,07-029671,2007-04-03 00:00:00,3,N,27,5,22,M,2,2,R,,,,,
10417415,39323455,1,07-029671,2007-03-15 00:00:00,3,N,27,5,29,M,2,2,R,,,,,
10418399,39325299,1,07-031735,2007-03-07 00:00:00,3,N,27,5,18,M,2,2,R,,,,,
10417363,39322512,1,07-028322,2007-02-28 00:00:00,3,N,27,5,17,F,2,2,R,R,,,,
10417362,39322511,1,07-028321,2007-02-28 00:00:00,3,N,27,5,15,F,2,2,R,R,,,,
10417305,39321541,1,07-026744,2007-02-26 00:00:00,3,N,27,5,48,M,2,2,R,,,,,
10416276,39319608,1,07-023238,2007-02-18 00:00:00,3,N,27,5,17,F,2,2,R,R,,,,
10417298,39321516,1,07-026480,2007-02-24 00:00:00,3,N,27,5,34,M,2,2,R,,,,,
10414107,39312834,2,07-012681,2007-01-26 00:00:00,3,N,27,5,13,M,2,2,R,R,,,,
10428475,39360315,1,07-085600,2007-06-14 00:00:00,3,N,27,5,15,F,2,2,R,R,,,,
10443853,39427218,3,07-174860,2008-01-10 00:00:00,3,N,27,5,16,M,2,2,R,R,,,,
10443852,39427218,1,07-174860,2008-01-10 00:00:00,3,N,27,5,14,M,2,2,R,R,,,,
10443851,39427217,1,07-174857,2007-11-28 00:00:00,3,N,27,5,19,F,2,2,R,,,,,
10443833,39427120,1,07-173993,2007-12-05 00:00:00,3,N,27,5,18,M,2,2,R,,,,,
10443816,39426233,1,07-173538,2007-11-25 00:00:00,3,N,27,5,51,M,2,2,R,,,,,
10443783,39425266,1,07-172179,2007-11-22 00:00:00,3,N,27,5,23,M,2,2,R,,,,,
10442692,39421213,1,07-166340,2007-11-10 00:00:00,3,N,27,5,40,M,2,2,R,,,,,
10442634,39420267,1,07-165319,2007-11-08 00:00:00,3,N,27,5,16,M,2,2,R,R,,,,
10440513,39413455,1,07-156797,2008-03-26 00:00:00,3,N,27,5,32,M,2,2,R,,,,,
10442571,39418446,1,07-163645,2007-11-04 00:00:00,3,N,27,5,56,M,2,2,R,,,,,
10440395,39409639,1,07-152459,2007-10-12 00:00:00,3,N,27,5,19,F,2,2,R,,,,,
10440368,39408731,2,07-151729,2008-10-30 00:00:00,3,N,27,5,34,M,2,2,N,,,,,
10440367,39408731,1,07-151729,2008-09-22 00:00:00,3,N,27,5,32,M,2,2,R,,,,,
10439270,39404726,1,07-145346,2007-09-29 00:00:00,3,N,27,5,53,M,2,2,R,,,,,
10439251,39403846,1,07-144780,2007-09-28 00:00:00,3,N,27,5,13,M,2,2,R,R,,,,
10438243,39401830,1,07-142126,2007-09-23 00:00:00,3,N,27,5,24,M,2,2,R,,,,,
10438222,39400940,1,07-141536,2007-09-22 00:00:00,3,N,27,5,34,M,2,2,R,,,,,
10437098,39396147,1,07-134359,2007-12-18 00:00:00,3,N,27,5,27,M,2,2,U,,,,,
10437026,39394317,2,07-132933,2007-11-11 00:00:00,3,N,27,5,20,F,2,2,R,,,,,
9976248,37626116,1,08-106955,2008-07-26 00:00:00,3,N,28,5,15,M,2,2,R,R,,,,
9975198,37622188,1,07-185320,2007-12-22 00:00:00,3,N,28,5,24,M,2,2,R,,,,,
9975169,37621218,1,07-184116,2007-12-19 00:00:00,3,N,28,5,15,M,2,2,R,R,,,,
10441480,39414480,1,07-158306,2007-10-24 00:00:00,3,N,27,5,22,M,1,2,R,,,,,
10440380,39409578,2,07-152066,2007-10-18 00:00:00,3,N,27,5,18,M,1,2,R,,,,,
10440379,39409578,1,07-152066,2007-10-18 00:00:00,3,N,27,5,18,M,1,2,R,,,,,
10439376,39407636,1,07-149538,2007-10-06 00:00:00,3,N,27,5,55,M,1,2,R,,,,,
10439354,39406750,1,07-148740,2007-10-05 00:00:00,3,N,27,5,22,F,1,2,R,,,,,
10439259,39403881,1,07-145067,2007-10-26 00:00:00,3,N,27,5,39,F,1,2,R,,,,,
10438251,39401857,1,07-142416,2007-09-23 00:00:00,3,N,27,5,53,F,1,2,R,,,,,
10438226,39400947,1,07-141576,2007-09-22 00:00:00,3,N,27,5,41,M,1,2,R,,,,,
10437158,39397218,1,07-136300,2007-09-12 00:00:00,3,N,27,5,24,M,1,2,R,,,,,
10439242,39403785,1,07-144422,2007-09-27 00:00:00,3,N,27,5,15,M,1,2,R,R,,,,
10437025,39394317,1,07-132933,2007-10-02 00:00:00,3,N,27,5,23,F,2,2,R,,,,,
10437020,39394290,1,07-132718,2007-09-05 00:00:00,3,N,27,5,13,M,2,2,R,R,,,,
10436008,39392252,1,07-129476,2007-08-30 00:00:00,3,N,27,5,18,F,2,2,R,,,,,
10436003,39391365,1,07-128878,2007-08-29 00:00:00,3,N,27,5,41,M,2,2,R,,,,,
10434972,39389308,1,07-125560,2008-02-20 00:00:00,3,N,27,5,25,M,2,2,R,,,,,
10427228,39354373,1,07-075949,2007-06-04 00:00:00,1,N,27,5,21,M,1,2,R,,,,,
10425113,39349499,1,07-068637,2007-05-15 00:00:00,1,N,27,5,17,M,1,2,R,R,,,,
10425110,39348671,1,07-068471,2007-05-15 00:00:00,1,N,27,5,28,F,1,2,R,,,,,
10436051,39393253,1,07-130993,2007-09-02 00:00:00,3,N,27,5,18,M,1,2,R,,,,,
10435996,39391345,1,07-128740,2007-09-07 00:00:00,3,N,27,5,17,M,1,2,R,R,,,,
10423980,39344743,2,07-061989,2007-05-29 00:00:00,3,N,20,5,13,M,2,2,R,R,,,,
10423979,39344743,1,07-061989,2007-05-17 00:00:00,3,N,20,5,13,M,2,2,R,R,,,,
10423923,39342872,1,07-059804,2007-05-18 00:00:00,3,N,20,5,14,M,2,2,R,R,,,,
10432617,39376645,1,07-108309,2007-11-08 00:00:00,3,N,20,5,35,M,2,2,R,,,,,
10435940,39390278,1,07-126751,2007-08-25 00:00:00,3,N,20,5,26,M,2,2,R,,,,,
10434910,39387417,1,07-123623,2007-08-19 00:00:00,3,N,20,5,30,M,2,2,R,,,,,
10421699,39335930,1,07-048219,2007-05-03 00:00:00,2,N,51,5,26,M,2,2,R,,,,,
9975192,37622153,1,07-185100,2007-12-22 00:00:00,1,N,5,5,37,M,1,2,R,,,,,
10445823,39430121,1,07-180006,2007-12-10 00:00:00,1,N,5,5,13,M,1,2,R,R,,,,
10425092,39348596,1,07-067841,2007-05-13 00:00:00,1,N,5,5,14,F,1,3,R,R,,,,
10445839,39431827,1,07-180561,2007-12-11 00:00:00,3,N,23,5,37,F,2,2,R,,,,,
10445833,39430162,1,07-180276,2007-12-10 00:00:00,3,N,23,5,47,M,2,2,R,,,,,
10445831,39430156,1,07-180237,2007-12-10 00:00:00,3,N,23,5,40,M,2,2,R,,,,,
10445812,39430066,1,07-179389,2007-12-08 00:00:00,3,N,23,5,16,F,2,2,R,R,,,,
10445806,39430064,1,07-179371,2007-12-08 00:00:00,3,N,23,5,36,M,2,2,R,,,,,
10445770,39429098,1,07-177663,2007-12-04 00:00:00,3,N,23,5,18,F,2,2,R,,,,,
10445766,39429089,1,07-177587,2007-12-04 00:00:00,3,N,23,5,24,M,2,2,R,,,,,
10445749,39429036,2,07-177099,2007-12-03 00:00:00,3,N,23,5,23,F,2,2,U,,,,,
10445728,39428156,1,07-176278,2007-12-01 00:00:00,3,N,23,5,17,F,2,2,R,R,,,,
10445709,39428091,1,07-175658,2007-11-30 00:00:00,3,N,23,5,48,F,2,2,R,,,,,
10445706,39428085,1,07-175547,2007-11-30 00:00:00,3,N,23,5,47,M,2,2,R,,,,,
9975278,37624173,2,07-188303,2007-12-30 00:00:00,3,N,23,5,12,M,2,2,R,R,,,,
9975277,37624173,1,07-188303,2007-12-30 00:00:00,3,N,23,5,14,M,2,2,R,R,,,,
9975267,37624125,1,07-187893,2007-12-29 00:00:00,3,N,23,5,34,F,2,2,R,,,,,
9975259,37624094,2,07-187599,2007-12-29 00:00:00,3,N,23,5,33,M,2,2,R,,,,,
9975258,37624094,1,07-187599,2007-12-29 00:00:00,3,N,23,5,40,F,2,2,R,,,,,
9975256,37624080,1,07-187519,2007-12-28 00:00:00,3,N,23,5,19,M,2,2,R,,,,,
9975234,37623171,1,07-186773,2007-12-26 00:00:00,3,N,23,5,17,F,2,2,R,R,,,,
9976229,37625153,1,08-005176,2008-01-12 00:00:00,3,N,23,5,20,M,2,2,R,,,,,
9975205,37622229,1,07-185685,2007-12-23 00:00:00,3,N,23,5,39,F,2,2,R,,,,,
9975195,37622180,2,07-185246,2007-12-22 00:00:00,3,N,23,5,15,F,2,2,R,R,,,,
9975194,37622180,1,07-185246,2007-12-22 00:00:00,3,N,23,5,22,F,2,2,R,,,,,
9975175,37621256,1,07-184416,2007-12-20 00:00:00,3,N,23,5,46,M,2,2,R,,,,,
9976214,37625058,1,07009864,2007-01-20 00:00:00,3,N,23,5,45,M,2,2,R,,,,,
9976206,37624220,1,07-188615,2007-12-31 00:00:00,3,N,23,5,22,F,2,2,R,,,,,
9976205,37624216,1,07-188592,2007-12-31 00:00:00,3,N,23,5,21,F,2,2,R,,,,,
9976204,37624208,1,07-188570,2008-01-09 00:00:00,3,N,23,5,58,M,2,2,R,,,,,
9975159,37621166,1,07-183693,2007-12-19 00:00:00,3,N,23,5,18,M,2,2,R,,,,,
9975151,37621155,2,07-183588,2007-12-18 00:00:00,3,N,23,5,40,M,2,2,R,,,,,
9975128,37620287,3,07-183157,2007-12-17 00:00:00,3,N,23,5,24,F,2,2,R,,,,,
9975127,37620287,2,07-183157,2007-12-17 00:00:00,3,N,23,5,20,F,2,2,R,,,,,
9975126,37620287,1,07-183157,2007-12-17 00:00:00,3,N,23,5,43,F,2,2,N,,,,,
9975115,37620213,1,07-182401,2007-12-15 00:00:00,3,N,23,5,17,F,2,2,N,R,,,,
9975103,37620177,1,07-181954,2007-12-14 00:00:00,3,N,23,5,14,F,2,2,R,R,,,,
9975102,37620171,2,07-181888,2007-12-14 00:00:00,3,N,23,5,15,F,2,2,R,R,,,,
9975101,37620171,1,07-181888,2007-12-14 00:00:00,3,N,23,5,19,M,2,2,R,,,,,
10427313,39356258,1,07-077969,2007-06-01 00:00:00,3,N,23,5,12,M,2,3,R,R,,,,
10425103,39348631,1,07-068057,2007-05-14 00:00:00,3,N,23,5,18,F,2,3,R,,,,,
10425080,39348564,1,07-067592,2007-05-13 00:00:00,3,N,23,5,54,F,2,3,R,,,,,
10422879,39340816,2,07-055780,2007-04-22 00:00:00,3,N,23,5,45,M,2,3,R,,,,,
10420729,39334961,1,07-046484,2007-04-04 00:00:00,3,N,23,5,33,M,2,3,R,,,,,
10419667,39331229,3,07-041900,2007-03-26 00:00:00,3,N,23,5,15,M,2,3,R,R,,,,
10419666,39331229,2,07-041900,2007-03-26 00:00:00,3,N,23,5,16,M,2,3,R,R,,,,
10419665,39331229,1,07-041900,2007-03-26 00:00:00,3,N,23,5,14,M,2,3,R,R,,,,
10419633,39331142,1,07-041264,2007-03-25 00:00:00,3,N,23,5,53,M,2,3,R,,,,,
10428381,39358373,1,07-082515,2007-06-09 00:00:00,3,N,23,5,18,F,2,3,R,,,,,
10416222,39318639,2,07-021548,2007-02-14 00:00:00,3,N,23,5,20,F,2,3,R,,,,,
10416221,39318639,1,07-021548,2007-02-14 00:00:00,3,N,23,5,20,F,2,3,R,,,,,
10422843,39339899,2,07-054716,2007-04-20 00:00:00,3,N,23,5,15,F,0,1,N,R,,,,
10422842,39339899,1,07-054716,2007-04-20 00:00:00,3,N,23,5,14,M,0,1,N,R,,,,
10437167,39398068,1,07-136713,2007-09-12 00:00:00,3,N,23,5,15,M,0,2,R,R,,,,
10425076,39348544,2,07-067456,2007-05-17 00:00:00,3,N,20,5,38,M,1,2,R,,,,,
10425075,39348544,1,07-067456,2007-05-15 00:00:00,3,N,20,5,41,M,1,2,R,,,,,
10427225,39354360,1,07-075855,2007-06-13 00:00:00,1,N,20,5,60,F,1,2,R,,,,,
10413036,39310747,1,07-008294,2007-08-07 00:00:00,1,N,20,5,24,M,1,2,R,,,,,
10414054,39311865,1,07-011270,2007-08-07 00:00:00,1,N,20,5,24,M,1,2,R,,,,,
10435941,39390280,1,07-126760,2008-10-14 00:00:00,3,N,21,5,20,M,2,2,R,,,,,
10428368,39358315,2,07-081887,2007-05-17 00:00:00,3,N,20,5,38,M,1,2,R,,,,,
10428367,39358315,1,07-081887,2007-05-17 00:00:00,3,N,20,5,42,M,1,2,R,,,,,
10414030,39311802,2,07-010742,2007-01-22 00:00:00,3,N,20,5,14,M,1,2,R,R,,,,
10414029,39311802,1,07-010742,2007-01-22 00:00:00,3,N,20,5,13,M,1,2,R,R,,,,
10434826,39385492,1,07-121311,2007-08-15 00:00:00,3,N,20,5,40,M,1,2,R,,,,,
10432753,39379670,1,07-113406,2007-08-01 00:00:00,3,N,20,5,24,M,1,2,R,,,,,
10433691,39379697,1,07-113607,2007-08-02 00:00:00,3,N,20,5,24,M,1,2,R,,,,,
10438229,39400951,1,07-141621,2007-09-22 00:00:00,3,N,20,5,24,M,1,2,R,,,,,
10438227,39400949,1,07-141597,2007-09-24 00:00:00,3,N,20,5,24,M,1,2,R,,,,,
10438224,39400945,1,07-141569,2007-09-24 00:00:00,3,N,20,5,24,M,1,2,R,,,,,
10438219,39400936,1,07-141456,2007-09-24 00:00:00,3,N,20,5,24,M,1,2,R,,,,,
10430584,39366983,1,07-094647,2007-06-30 00:00:00,2,N,5,5,42,M,1,2,R,,,,,
10432603,39375761,1,07-107726,2007-07-30 00:00:00,2,N,5,5,21,M,1,2,R,,,,,
10433750,39381557,1,07-115678,2007-08-05 00:00:00,1,N,5,5,6,M,2,2,R,H,,,,
10431712,39371869,2,07-101811,2007-07-12 00:00:00,1,N,5,5,14,M,1,2,R,R,,,,
10431711,39371869,1,07-101811,2007-07-12 00:00:00,1,N,5,5,16,F,1,2,R,R,,,,
10433790,39382571,1,07-117410,2007-08-08 00:00:00,1,N,5,5,40,M,1,2,R,,,,,
10432748,39379632,2,07-113011,2007-08-01 00:00:00,1,N,5,5,37,M,1,2,R,,,,,
10432747,39379632,1,07-113011,2007-08-01 00:00:00,1,N,5,5,49,M,1,2,R,,,,,
10418386,39324455,1,07-031388,2007-03-07 00:00:00,1,N,5,5,15,M,1,1,R,R,,,,
10412979,39309791,1,07-006881,2007-01-14 00:00:00,1,N,5,5,40,M,1,1,R,,,,,
10433717,39380623,1,07-114618,2007-08-03 00:00:00,1,N,5,5,16,M,1,1,R,R,,,,
10417309,39321557,1,07-026891,2007-02-25 00:00:00,1,N,5,5,16,M,1,2,R,R,,,,
10417285,39321474,1,07-026027,2007-02-21 00:00:00,1,N,5,5,17,M,1,2,R,R,,,,
10417284,39321473,1,07-026026,2007-02-21 00:00:00,1,N,5,5,17,M,1,2,R,R,,,,
10417283,39321471,1,07-026018,2007-02-21 00:00:00,1,N,5,5,17,M,1,2,R,R,,,,
10413058,39310821,1,07-009018,2007-01-23 00:00:00,1,N,5,5,16,M,1,2,R,R,,,,
10413038,39310749,2,07-008301,2007-01-17 00:00:00,1,N,5,5,34,M,1,2,R,,,,,
10415086,39314676,2,07-014628,2007-01-30 00:00:00,1,N,5,5,17,M,1,2,R,R,,,,
10414056,39311875,1,07-011339,2007-02-21 00:00:00,1,N,5,5,17,M,1,2,R,R,,,,
10413997,39310874,1,07-009614,2007-02-21 00:00:00,1,N,5,5,17,M,1,2,R,R,,,,
10413974,39310821,2,07-009018,2007-01-23 00:00:00,1,N,5,5,18,M,1,2,R,,,,,
10442652,39420328,1,07-165837,2007-11-14 00:00:00,1,N,5,5,15,M,1,1,R,H,,,,
10440408,39409697,1,07-152853,2007-10-13 00:00:00,1,N,5,5,27,M,1,1,R,,,,,
10440352,39408711,1,07-151669,2007-10-17 00:00:00,1,N,5,5,17,M,1,1,R,R,,,,
10440351,39408710,1,07-151666,2007-10-12 00:00:00,1,N,5,5,16,M,1,1,R,H,,,,
10439228,39403732,1,07-144010,2007-09-26 00:00:00,1,N,5,5,20,M,1,1,R,,,,,
10437049,39395170,1,07-133216,2007-10-10 00:00:00,1,N,5,5,18,M,1,1,R,,,,,
9975263,37624106,1,07-187742,2007-12-29 00:00:00,1,N,5,5,21,M,2,2,U,,,,,
9975157,37621164,1,07-183677,2007-12-18 00:00:00,1,N,5,5,14,M,2,2,R,H,,,,
10427223,39354353,1,07-075804,2007-05-28 00:00:00,1,N,5,5,14,M,1,2,N,R,,,,
10422867,39339960,1,07-055313,2007-04-21 00:00:00,1,N,5,5,17,M,1,2,R,R,,,,
10420698,39334044,1,07-045438,2007-04-02 00:00:00,1,N,5,5,21,F,1,2,R,,,,,
10428413,39359282,1,07-083501,2007-06-11 00:00:00,1,N,5,5,27,M,1,2,R,,,,,
10445813,39430071,1,07-179452,2007-12-08 00:00:00,3,N,5,5,17,M,1,2,N,R,,,,
10445789,39429170,1,07-178486,2007-12-06 00:00:00,3,N,5,5,14,M,1,2,R,H,,,,
10445772,39429108,1,07-177844,2007-12-05 00:00:00,3,N,5,5,22,M,1,2,R,,,,,
10445757,39429051,1,07-177256,2007-12-03 00:00:00,3,N,5,5,13,F,1,2,R,R,,,,
10445756,39429050,1,07-177255,2007-12-03 00:00:00,3,N,5,5,16,M,1,2,R,H,,,,
10433848,39383602,1,07-119146,2007-09-26 00:00:00,3,N,5,5,11,M,1,1,R,R,,,,
10431743,39372827,1,07-103055,2007-07-15 00:00:00,3,N,5,5,23,F,1,1,R,,,,,
10432720,39378735,1,07-112356,2007-07-31 00:00:00,3,N,5,5,16,M,1,1,R,H,,,,
10432712,39378716,1,07-112216,2007-07-31 00:00:00,3,N,5,5,16,M,1,1,R,R,,,,
10429565,39364179,1,07-091330,2007-06-24 00:00:00,3,N,5,5,40,M,1,1,R,,,,,
10433718,39380623,2,07-114618,2007-08-06 00:00:00,3,N,5,5,16,M,1,1,R,R,,,,
10433696,39380534,1,07-113880,2007-08-29 00:00:00,3,N,5,5,16,M,1,1,R,R,,,,
10441606,39417470,2,07-162358,2007-11-02 00:00:00,3,N,5,5,17,F,1,1,R,R,,,,
10438260,39401896,1,07-142695,2007-09-24 00:00:00,3,N,5,5,25,M,1,1,R,,,,,
10439272,39404738,1,07-145443,2007-09-29 00:00:00,3,N,5,5,37,M,1,1,R,,,,,
10438127,39398888,2,07-138253,2007-09-16 00:00:00,3,N,5,5,10,M,1,1,R,R,,,,
