arrestee_id,incident_id,arrestee_seq_num,arrest_num,arrest_date,arrest_type_id,multiple_indicator,offense_type_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,ff_line_number,age_range_low_num,age_range_high_num
12937146,47844962,1,08-093133,2009-04-27 00:00:00,3,N,45,5,39,M,1,2,R,,,,,
12959052,47929727,1,09-126312,2009-12-18 00:00:00,3,N,45,5,40,M,1,2,U,,,,,
12966839,47959131,1,09-167757,2009-12-08 00:00:00,1,N,16,5,24,F,1,3,U,,,,,
12962497,47944444,1,09-147288,2009-10-23 00:00:00,1,N,16,5,45,M,1,3,N,,,,,
12960267,47935596,1,09-134626,2009-09-26 00:00:00,1,N,16,5,31,F,1,3,N,,,,,
12949349,47888685,1,09-065319,2009-05-18 00:00:00,1,N,16,5,17,M,1,3,N,R,,,,
12950235,47891579,2,09-069385,2009-05-26 00:00:00,1,N,16,5,33,M,1,3,R,,,,,
12950232,47891573,1,09-069330,2009-05-25 00:00:00,1,N,16,5,17,M,1,3,R,R,,,,
12952518,47902390,1,09-086652,2009-06-27 00:00:00,1,N,16,5,15,F,1,3,N,R,,,,
12954585,47912150,2,09-100935,2009-07-24 00:00:00,1,N,16,5,26,F,1,3,R,,,,,
12966948,47961138,1,09-171146,2009-12-16 00:00:00,1,N,45,5,16,M,2,2,R,R,,,,
12965867,47958171,1,09-166626,2009-12-05 00:00:00,1,N,45,5,21,F,2,2,R,,,,,
12964736,47953304,1,09-159830,2009-11-20 00:00:00,1,N,45,5,15,M,2,2,R,R,,,,
12967952,47963014,1,09-173483,2009-12-21 00:00:00,1,N,45,5,16,F,2,2,R,R,,,,
12967917,47962100,1,09-172534,2010-01-12 00:00:00,1,N,45,5,13,F,2,2,R,R,,,,
12966868,47959203,1,09-168795,2010-01-08 00:00:00,1,N,45,5,14,F,2,2,R,R,,,,
12966828,47959101,5,09-167467,2010-01-05 00:00:00,1,N,45,5,14,M,2,2,N,H,,,,
12966827,47959101,4,09-167467,2010-01-05 00:00:00,1,N,45,5,15,M,2,2,R,R,,,,
12966826,47959101,3,09-167467,2010-01-05 00:00:00,1,N,45,5,15,M,2,2,R,H,,,,
12966825,47959101,2,09-167467,2010-01-05 00:00:00,1,N,45,5,15,M,2,2,R,H,,,,
12966824,47959101,1,09-167467,2010-01-05 00:00:00,1,N,45,5,15,M,2,2,R,H,,,,
12966815,47959076,1,09-167292,2009-12-07 00:00:00,1,N,45,5,17,M,2,2,R,R,,,,
12966812,47958239,1,09-167205,2009-12-07 00:00:00,1,N,45,5,55,M,2,2,R,,,,,
12965718,47955147,1,09-161641,2009-11-24 00:00:00,1,N,45,5,16,M,2,2,R,R,,,,
12940571,47859465,1,09-021586,2009-05-11 00:00:00,1,N,45,5,28,F,1,2,R,,,,,
12944956,47875047,1,09-046138,2009-04-09 00:00:00,1,N,45,5,22,F,1,2,R,,,,,
12946009,47877895,1,09-049754,2009-04-17 00:00:00,1,N,45,5,23,F,1,2,N,,,,,
12943701,47868312,1,09-036072,2009-03-20 00:00:00,1,N,45,5,12,M,1,2,R,R,,,,
12959003,47928722,1,09-124584,2009-09-06 00:00:00,1,N,45,5,42,F,2,2,R,,,,,
12959150,47931727,1,09-129066,2009-09-15 00:00:00,1,N,45,5,50,M,2,2,R,,,,,
12963592,47948298,1,09-152351,2009-11-23 00:00:00,1,N,45,5,17,F,2,2,R,R,,,,
12963588,47948283,1,09-152169,2009-11-03 00:00:00,1,N,45,5,11,F,2,2,R,R,,,,
12962526,47945419,1,09-148634,2009-10-27 00:00:00,1,N,45,5,41,M,2,2,R,,,,,
12962503,47944472,1,09-147533,2009-10-24 00:00:00,1,N,45,5,31,M,2,2,R,,,,,
12961405,47940509,1,09-142199,2009-10-12 00:00:00,1,N,45,5,22,F,2,2,R,,,,,
12963489,47946332,2,09-149344,2009-10-28 00:00:00,1,N,45,5,15,M,2,2,R,R,,,,
12962393,47942358,1,09-143881,2009-10-16 00:00:00,1,N,45,5,26,M,2,2,R,,,,,
12960203,47934564,2,09-132684,2009-09-22 00:00:00,1,N,45,5,20,M,2,2,R,,,,,
12960202,47934564,1,09-132684,2009-09-22 00:00:00,1,N,45,5,17,M,2,2,R,R,,,,
12949390,47889649,1,09-066844,2009-05-21 00:00:00,1,N,45,5,17,F,2,2,R,R,,,,
12951418,47897435,2,09-078247,2009-06-18 00:00:00,1,N,45,5,27,M,2,2,R,,,,,
12951353,47895577,1,09-076210,2009-06-08 00:00:00,1,N,45,5,22,M,2,2,R,,,,,
12950270,47891704,1,09-070507,2009-05-28 00:00:00,1,N,45,5,13,F,2,2,R,R,,,,
12950266,47891683,3,09-070315,2009-05-28 00:00:00,1,N,45,5,27,F,2,2,R,,,,,
12955791,47918053,1,09-109962,2009-08-09 00:00:00,1,N,45,5,16,M,2,2,R,R,,,,
12955790,47918051,1,09-109938,2009-08-09 00:00:00,1,N,45,5,38,M,2,2,U,,,,,
12955735,47917011,1,09-108012,2009-08-06 00:00:00,1,N,45,5,22,F,2,2,R,,,,,
12955716,47916965,1,09-107577,2010-01-06 00:00:00,1,N,45,5,20,M,2,2,R,,,,,
12954671,47914120,1,09-103994,2009-07-29 00:00:00,1,N,45,5,18,M,2,2,R,,,,,
12954650,47914039,1,09-103368,2009-07-28 00:00:00,1,N,45,5,15,F,2,2,R,R,,,,
12954637,47913173,2,09-102904,2009-07-27 00:00:00,1,N,45,5,13,M,2,2,R,R,,,,
12954584,47912148,1,09-100904,2009-07-24 00:00:00,1,N,45,5,13,M,2,2,R,H,,,,
12952489,47902279,1,09-085415,2009-06-25 00:00:00,1,N,45,5,45,M,2,2,R,,,,,
12942520,47864319,1,09-028998,2009-03-06 00:00:00,1,N,45,5,19,F,2,2,R,,,,,
12947221,47882828,1,09-056841,2009-05-02 00:00:00,1,N,45,5,52,M,2,2,R,,,,,
12947128,47880910,1,09-054532,2009-04-27 00:00:00,1,N,45,5,42,F,2,2,R,,,,,
12938334,47852704,1,09-009492,2009-02-09 00:00:00,1,N,45,5,30,M,2,2,R,,,,,
12958006,47926787,1,09-121901,2009-09-01 00:00:00,1,N,45,5,54,M,1,3,R,,,,,
12956893,47922878,1,09-116106,2009-08-21 00:00:00,1,N,45,5,22,M,1,1,R,,,,,
12959086,47930658,1,09-126993,2009-09-11 00:00:00,1,N,45,5,23,M,1,1,R,,,,,
12950410,47895536,1,09-075889,2009-06-07 00:00:00,1,N,45,5,18,M,1,1,R,,,,,
12954686,47914998,1,09-104499,2009-07-30 00:00:00,1,N,45,5,25,F,1,1,R,,,,,
12968070,47965950,1,10-007600,2010-01-19 00:00:00,1,N,45,5,46,F,1,2,N,,,,,
12964702,47952326,1,09-158637,2009-11-17 00:00:00,1,N,45,5,24,F,1,2,R,,,,,
12966817,47959083,1,09-167377,2009-12-07 00:00:00,1,N,45,5,38,M,1,2,R,,,,,
12965711,47954289,2,09-161373,2009-11-24 00:00:00,1,N,45,5,15,M,1,2,R,R,,,,
12965710,47954289,1,09-161373,2009-11-23 00:00:00,1,N,45,5,15,M,1,2,R,R,,,,
12964608,47950224,1,09-154890,2009-11-08 00:00:00,1,N,45,5,20,M,1,2,R,,,,,
12950254,47891642,1,09-069925,2009-06-02 00:00:00,3,N,46,5,39,M,1,2,N,,,,,
12944844,47873045,1,09-042635,2009-04-02 00:00:00,3,N,46,5,28,M,1,2,R,,,,,
12944812,47872141,1,09-041522,2009-07-27 00:00:00,3,N,46,5,40,M,1,2,R,,,,,
12957945,47925765,1,09-120016,2009-09-05 00:00:00,1,N,45,5,21,M,1,2,R,,,,,
12956833,47920965,1,09-113950,2009-08-17 00:00:00,1,N,45,5,40,M,1,2,R,,,,,
12956760,47919860,1,09-111559,2009-08-12 00:00:00,1,N,45,5,14,M,1,2,R,R,,,,
12960145,47933575,1,09-131206,2009-09-19 00:00:00,1,N,45,5,19,F,1,2,R,,,,,
12958012,47926810,1,09-122087,2009-09-01 00:00:00,1,N,45,5,20,F,1,2,R,,,,,
12963606,47948345,1,09-152724,2009-12-10 00:00:00,1,N,45,5,29,M,1,2,N,,,,,
12963564,47947399,1,09-151635,2009-11-02 00:00:00,1,N,45,5,24,M,1,2,N,,,,,
12963488,47946332,1,09-149344,2009-10-28 00:00:00,1,N,45,5,16,M,1,2,R,R,,,,
12962395,47942360,1,09-143890,2009-10-16 00:00:00,1,N,45,5,18,F,1,2,R,,,,,
12961344,47939475,1,09-140403,2010-01-07 00:00:00,1,N,45,5,21,F,1,2,R,,,,,
12960219,47934613,1,09-133105,2009-09-23 00:00:00,1,N,45,5,15,F,1,2,R,R,,,,
12948327,47886684,1,09-061966,2009-05-11 00:00:00,1,N,45,5,28,F,1,2,R,,,,,
12951509,47900324,1,09-082102,2009-06-19 00:00:00,1,N,45,5,29,M,1,2,R,,,,,
12950412,47895546,1,09-076024,2009-06-08 00:00:00,1,N,45,5,38,F,1,2,R,,,,,
12948244,47884793,1,09-059895,2009-08-20 00:00:00,1,N,45,5,49,F,1,2,R,,,,,
12951417,47897435,1,09-078247,2009-06-18 00:00:00,1,N,45,5,22,F,1,2,R,,,,,
12951396,47896544,1,09-077558,2009-08-13 00:00:00,1,N,45,5,52,M,1,2,R,,,,,
12951358,47895583,2,09-076240,2009-06-08 00:00:00,1,N,45,5,25,F,1,2,R,,,,,
12951357,47895583,1,09-076240,2009-06-08 00:00:00,1,N,45,5,26,M,1,2,R,,,,,
12951354,47895577,2,09-076210,2009-06-08 00:00:00,1,N,45,5,26,M,1,2,R,,,,,
12950265,47891683,2,09-070315,2009-05-28 00:00:00,1,N,45,5,26,F,1,2,R,,,,,
12950264,47891683,1,09-070315,2009-05-28 00:00:00,1,N,45,5,32,M,1,2,R,,,,,
12952605,47904345,1,09-089609,2009-07-03 00:00:00,1,N,45,5,36,M,1,2,U,,,,,
12955724,47916985,1,09-107810,2009-08-05 00:00:00,1,N,45,5,33,M,1,2,R,,,,,
12954563,47912072,1,09-100252,2009-07-24 00:00:00,1,N,45,5,20,F,1,2,R,,,,,
12967999,47963993,3,09-175361,2009-12-26 00:00:00,1,N,16,5,18,F,1,2,R,,,,,
12966955,47961164,1,09-171334,2009-12-16 00:00:00,1,N,16,5,24,M,1,2,N,,,,,
12966941,47961106,1,09-170878,2009-12-16 00:00:00,1,N,16,5,14,M,1,2,R,R,,,,
12966917,47960189,1,09-170197,2009-12-14 00:00:00,1,N,16,5,33,M,1,2,R,,,,,
12966915,47960180,1,09-170150,2009-12-13 00:00:00,1,N,16,5,42,M,1,2,R,,,,,
12965872,47958177,1,09-166661,2009-12-05 00:00:00,1,N,16,5,48,F,1,2,R,,,,,
12965850,47958112,1,09-166223,2009-12-04 00:00:00,1,N,16,5,46,M,1,2,R,,,,,
12967930,47962129,2,09-172783,2009-12-19 00:00:00,1,N,16,5,28,F,1,2,R,,,,,
12967929,47962129,1,09-172783,2009-12-19 00:00:00,1,N,16,5,27,M,1,2,R,,,,,
12966866,47959192,1,09-168710,2009-12-10 00:00:00,1,N,16,5,19,M,1,2,R,,,,,
12965799,47957143,1,09-164904,2009-12-01 00:00:00,1,N,16,5,25,M,1,2,N,,,,,
12964684,47952252,1,09-158083,2009-11-16 00:00:00,1,N,16,5,32,M,1,2,R,,,,,
12964677,47952226,1,09-157859,2009-11-15 00:00:00,1,N,16,5,18,M,1,2,R,,,,,
12964652,47951312,1,09-157186,2009-11-14 00:00:00,1,N,16,5,18,M,1,2,R,,,,,
12965760,47956174,1,09-163615,2009-11-28 00:00:00,1,N,16,5,28,M,1,2,R,,,,,
12965725,47955172,1,09-161878,2009-11-24 00:00:00,1,N,16,5,52,M,1,2,N,,,,,
12965707,47954285,1,09-161360,2009-11-23 00:00:00,1,N,16,5,18,M,1,2,R,,,,,
12964619,47950313,2,09-155654,2009-11-17 00:00:00,1,N,16,5,25,M,1,2,R,,,,,
12964618,47950313,1,09-155654,2009-11-17 00:00:00,1,N,16,5,27,M,1,2,R,,,,,
12958066,47928684,1,09-124303,2009-09-06 00:00:00,1,N,16,5,22,F,1,2,R,,,,,
12960162,47933605,1,09-131511,2009-09-19 00:00:00,1,N,16,5,26,M,1,2,N,,,,,
12958002,47926772,1,09-121736,2009-09-01 00:00:00,1,N,16,5,40,M,1,2,R,,,,,
12956938,47923852,1,09-117504,2009-08-23 00:00:00,1,N,16,5,32,F,1,2,R,,,,,
12963639,47949261,2,09-153591,2009-12-10 00:00:00,1,N,16,5,15,M,1,2,R,R,,,,
12963526,47947275,3,09-150323,2009-11-09 00:00:00,1,N,16,5,36,F,1,2,R,,,,,
12962482,47944382,1,09-146759,2009-10-22 00:00:00,1,N,16,5,37,M,1,2,R,,,,,
12962471,47944323,1,09-146378,2009-10-22 00:00:00,1,N,16,5,20,M,1,2,R,,,,,
12962461,47943474,1,09-146132,2009-10-21 00:00:00,1,N,16,5,18,F,1,2,R,,,,,
12961378,47940406,1,09-141438,2009-10-10 00:00:00,1,N,16,5,20,M,1,2,N,,,,,
12962441,47943387,1,09-145444,2009-10-19 00:00:00,1,N,16,5,42,M,1,2,N,,,,,
12962437,47943380,1,09-145400,2009-10-19 00:00:00,1,N,16,5,45,F,1,2,R,,,,,
12962387,47941509,1,09-143677,2009-10-16 00:00:00,1,N,16,5,27,M,1,2,R,,,,,
12962380,47941492,1,09-143515,2009-10-15 00:00:00,1,N,16,5,15,M,1,2,R,R,,,,
12961353,47939504,2,09-140606,2009-10-08 00:00:00,1,N,16,5,17,M,1,2,N,R,,,,
12961352,47939504,1,09-140606,2009-10-08 00:00:00,1,N,16,5,17,M,1,2,R,R,,,,
12961301,47938486,1,09-138870,2009-10-05 00:00:00,1,N,16,5,20,M,1,2,N,,,,,
12961239,47936625,2,09-136511,2009-10-02 00:00:00,1,N,16,5,24,M,1,2,R,,,,,
12961238,47936625,1,09-136511,2009-10-02 00:00:00,1,N,16,5,53,M,1,2,R,,,,,
12949473,47890705,1,09-068992,2009-05-25 00:00:00,1,N,16,5,56,M,1,2,R,,,,,
12948320,47886665,2,09-061829,2009-05-11 00:00:00,1,N,16,5,17,M,1,2,R,R,,,,
12949397,47889671,1,09-067064,2009-05-21 00:00:00,1,N,16,5,29,F,1,2,R,,,,,
12948294,47885758,1,09-061154,2009-05-10 00:00:00,1,N,16,5,37,M,1,2,R,,,,,
12948285,47885730,5,09-060855,2009-05-09 00:00:00,1,N,16,5,17,F,1,2,R,R,,,,
12948278,47885712,1,09-060775,2009-05-09 00:00:00,1,N,16,5,26,M,1,2,R,,,,,
12951454,47898393,1,09-079629,2009-06-15 00:00:00,1,N,16,5,47,F,1,2,R,,,,,
12950408,47895533,1,09-075870,2009-06-07 00:00:00,1,N,16,5,17,M,1,2,R,R,,,,
12949375,47889598,1,09-066336,2009-05-20 00:00:00,1,N,16,5,15,M,1,2,R,R,,,,
12949373,47889597,1,09-066332,2009-05-20 00:00:00,1,N,16,5,17,M,1,2,R,R,,,,
12949350,47888685,2,09-065319,2009-05-18 00:00:00,1,N,16,5,16,M,1,2,R,R,,,,
12949340,47888655,1,09-065135,2009-05-18 00:00:00,1,N,16,5,26,M,1,2,R,,,,,
12951419,47897445,1,09-078375,2009-06-12 00:00:00,1,N,16,5,37,F,1,2,R,,,,,
12951407,47896579,1,09-077913,2009-06-11 00:00:00,1,N,16,5,49,M,1,2,R,,,,,
12950358,47894512,1,09-073990,2009-06-03 00:00:00,1,N,16,5,50,F,1,2,R,,,,,
12951373,47896451,2,09-076677,2009-06-09 00:00:00,1,N,16,5,37,F,1,2,R,,,,,
12951368,47895617,1,09-076467,2009-06-09 00:00:00,1,N,16,5,20,M,1,2,N,,,,,
12951355,47895580,1,09-076223,2009-06-08 00:00:00,1,N,16,5,33,F,1,2,R,,,,,
12937202,47848869,1,09-002291,2009-01-06 00:00:00,1,N,16,5,20,M,1,2,R,,,,,
12937153,47847834,1,08-183768,2009-01-06 00:00:00,1,N,16,5,47,F,1,2,R,,,,,
12938186,47849795,1,09-003372,2009-01-08 00:00:00,1,N,16,5,32,M,1,2,R,,,,,
12959035,47929653,1,09-125660,2009-09-09 00:00:00,1,N,16,5,30,M,1,2,R,,,,,
12959000,47928702,1,09-124413,2009-09-06 00:00:00,1,N,16,5,22,M,1,2,R,,,,,
12957976,47926691,1,09-121135,2009-08-30 00:00:00,1,N,16,5,46,M,1,2,R,,,,,
12957949,47925777,1,09-120185,2009-08-29 00:00:00,1,N,16,5,32,M,1,2,R,,,,,
12957935,47925726,1,09-119624,2009-08-27 00:00:00,1,N,16,5,24,M,1,2,N,,,,,
12956842,47921839,1,09-114385,2009-08-17 00:00:00,1,N,16,5,39,M,1,2,R,,,,,
12956829,47920949,1,09-113826,2009-08-16 00:00:00,1,N,16,5,22,M,1,2,R,,,,,
12956790,47920845,1,09-112974,2009-08-15 00:00:00,1,N,16,5,29,M,1,2,R,,,,,
12957906,47924817,1,09-118756,2009-08-26 00:00:00,1,N,16,5,22,F,1,2,N,,,,,
12946047,47878835,2,09-051043,2009-04-22 00:00:00,3,N,27,5,16,M,1,1,R,R,,,,
12946046,47878835,1,09-051043,2009-04-20 00:00:00,3,N,27,5,18,M,1,1,R,,,,,
12943822,47871202,1,09-040635,2009-03-29 00:00:00,3,N,27,5,14,M,1,1,R,R,,,,
12944866,47873118,1,09-043322,2009-04-17 00:00:00,3,N,27,5,28,M,1,1,R,,,,,
12943666,47868182,1,09-035009,2009-03-17 00:00:00,3,N,27,5,24,F,1,1,R,,,,,
12938223,47849877,1,09-004493,2010-05-20 00:00:00,3,N,27,5,20,M,1,1,R,,,,,
12938222,47849876,1,09-004490,2010-08-04 00:00:00,3,N,27,5,21,M,1,1,R,,,,,
12968028,47964113,1,09-176735,2010-03-04 00:00:00,3,N,27,5,31,M,2,2,R,,,,,
12966984,47962057,2,09-172157,2009-12-18 00:00:00,3,N,27,5,13,M,2,2,R,R,,,,
12968015,47964063,1,09-176203,2010-07-27 00:00:00,3,N,27,5,27,M,2,2,R,,,,,
12967921,47962118,1,09-172683,2010-01-15 00:00:00,3,N,27,5,21,M,2,2,R,,,,,
12966841,47959134,2,09-167813,2010-04-19 00:00:00,3,N,27,5,29,M,2,2,R,,,,,
12966840,47959134,1,09-167813,2009-12-28 00:00:00,3,N,27,5,33,M,2,2,R,,,,,
12965826,47957204,1,09-165545,2010-02-08 00:00:00,3,N,27,5,29,M,2,2,R,,,,,
12965801,47957148,1,09-164969,2009-12-05 00:00:00,3,N,27,5,16,M,2,2,R,R,,,,
12964661,47952176,1,09-157425,2009-11-14 00:00:00,3,N,27,5,17,M,2,2,R,R,,,,
12964594,47949350,1,09-154326,2010-03-01 00:00:00,3,N,27,5,17,M,2,2,R,R,,,,
12956897,47922883,1,09-116149,2009-08-21 00:00:00,3,N,27,5,37,F,2,2,R,,,,,
12957975,47925871,1,09-121086,2009-08-30 00:00:00,3,N,27,5,47,M,2,2,R,,,,,
12956817,47920911,1,09-113525,2009-08-16 00:00:00,3,N,27,5,31,F,2,2,R,,,,,
12956810,47920892,2,09-113340,2009-08-15 00:00:00,3,N,27,5,19,M,2,2,R,,,,,
12956809,47920892,1,09-113340,2009-08-15 00:00:00,3,N,27,5,19,M,2,2,R,,,,,
12958056,47927816,1,09-123856,2009-09-05 00:00:00,3,N,27,5,23,M,2,2,R,,,,,
12960142,47933549,1,09-130941,2009-10-26 00:00:00,3,N,27,5,25,F,2,2,R,,,,,
12959096,47930680,1,09-127196,2010-01-18 00:00:00,3,N,27,5,24,M,2,2,R,,,,,
12958047,47927775,4,09-123481,2009-10-08 00:00:00,3,N,27,5,16,F,2,2,R,R,,,,
12963646,47949270,1,09-153650,2010-01-03 00:00:00,3,N,27,5,20,F,2,2,N,,,,,
12963620,47948396,3,09-153182,2009-11-05 00:00:00,3,N,27,5,16,M,2,2,R,R,,,,
12963619,47948396,2,09-153182,2009-11-05 00:00:00,3,N,27,5,16,M,2,2,R,R,,,,
12963618,47948396,1,09-153182,2009-11-05 00:00:00,3,N,27,5,17,M,2,2,R,R,,,,
12963609,47948354,1,09-152856,2010-02-11 00:00:00,3,N,27,5,32,M,2,2,U,,,,,
12963565,47947400,1,09-151648,2009-11-02 00:00:00,3,N,27,5,46,M,2,2,R,,,,,
12962507,47945300,2,09-147750,2009-11-18 00:00:00,3,N,27,5,40,M,2,2,N,,,,,
12962506,47945300,1,09-147750,2009-11-11 00:00:00,3,N,27,5,41,M,2,2,R,,,,,
12961391,47940457,2,09-141836,2009-11-07 00:00:00,3,N,27,5,32,M,2,2,R,,,,,
12961390,47940457,1,09-141836,2009-10-17 00:00:00,3,N,27,5,26,M,2,2,R,,,,,
12963504,47946394,1,09-149834,2009-12-04 00:00:00,3,N,27,5,22,M,2,2,R,,,,,
12963480,47946312,1,09-149205,2010-01-16 00:00:00,3,N,27,5,31,M,2,2,R,,,,,
12961328,47939431,1,09-140069,2009-10-21 00:00:00,3,N,27,5,24,M,2,2,R,,,,,
12960247,47935526,2,09-133927,2009-12-04 00:00:00,3,N,27,5,20,M,2,2,R,,,,,
12961254,47937543,1,09-137577,2010-03-18 00:00:00,3,N,27,5,52,F,2,2,R,,,,,
12960239,47934674,1,09-133579,2009-09-24 00:00:00,3,N,27,5,39,F,2,2,R,,,,,
12948339,47886759,1,09-062632,2009-05-19 00:00:00,3,N,27,5,36,M,2,2,R,,,,,
12949427,47890581,1,09-068039,2009-06-05 00:00:00,3,N,27,5,21,M,2,2,R,,,,,
12948196,47883783,1,09-058261,2009-05-04 00:00:00,3,N,27,5,40,M,2,2,R,,,,,
12951449,47897568,1,09-079486,2009-06-19 00:00:00,3,N,27,5,30,M,2,2,R,,,,,
12951430,47897465,2,09-078635,2009-09-11 00:00:00,3,N,27,5,24,F,2,2,U,,,,,
12951429,47897465,1,09-078635,2009-08-14 00:00:00,3,N,27,5,35,M,2,2,R,,,,,
12951416,47897432,1,09-078226,2009-08-27 00:00:00,3,N,27,5,29,M,2,2,R,,,,,
12950332,47893614,1,09-073184,2009-10-16 00:00:00,3,N,27,5,26,M,2,2,R,,,,,
12950237,47891584,1,09-069420,2009-10-13 00:00:00,3,N,27,5,26,M,2,2,R,,,,,
12938273,47851722,1,09-007335,2009-01-17 00:00:00,3,N,27,5,42,F,2,3,R,,,,,
