arrestee_id,incident_id,arrestee_seq_num,arrest_num,arrest_date,arrest_type_id,multiple_indicator,offense_type_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,ff_line_number,age_range_low_num,age_range_high_num
25007534,86048623,2,15-012142,2016-07-16 00:00:00,3,N,48,5,25,M,1,1,R,,,,25,0
25007533,86048623,1,15-012142,2015-01-30 00:00:00,2,N,35,5,18,M,1,2,N,,,,18,0
23873172,82810036,1,15-009537,2015-01-25 00:00:00,1,N,5,5,18,M,2,2,R,,,,18,0
22402049,78204544,1,15-014082,2015-02-05 00:00:00,1,N,45,5,12,M,1,1,R,R,,,,
23974583,83071627,1,15-007342,2015-07-28 00:00:00,3,N,51,5,37,M,1,2,U,,,,37,0
22399867,78199007,1,15-000963,2015-01-29 00:00:00,3,N,51,5,20,F,2,2,R,,,,,
22399868,78199009,1,15-001013,2015-01-03 00:00:00,1,N,51,5,71,M,1,2,R,,,,,
22399869,78199011,1,15-001034,2015-01-03 00:00:00,1,N,23,5,58,F,2,2,R,,,,,
22399870,78199013,1,15-001047,2015-01-03 00:00:00,1,N,51,5,29,M,1,2,R,,,,,
22399871,78199014,1,15-001108,2015-01-03 00:00:00,1,N,23,5,17,F,2,2,N,R,,,,
22399872,78199017,1,15-001137,2015-01-03 00:00:00,1,N,51,5,54,M,1,2,R,,,,,
22399873,78199018,1,15-001145,2015-01-03 00:00:00,1,N,16,5,35,M,1,2,R,,,,,
22399874,78199025,1,15-001228,2015-01-03 00:00:00,3,N,16,5,28,M,2,2,R,,,,,
22399875,78199027,1,15-001275,2015-01-05 00:00:00,1,N,5,5,34,F,2,2,R,,,,,
22399876,78199029,1,15-001295,2015-01-04 00:00:00,1,N,27,5,29,M,2,2,R,,,,,
22399877,78199031,1,15-001314,2015-01-04 00:00:00,1,N,51,5,50,M,1,1,R,,,,,
22399878,78199035,1,15-001366,2015-01-04 00:00:00,1,N,51,5,31,M,2,2,R,,,,,
22399879,78199036,1,15-001419,2015-01-04 00:00:00,3,N,21,5,30,M,2,2,R,,,,,
22399880,78199038,1,15-001444,2015-01-04 00:00:00,1,N,27,5,71,M,2,2,R,,,,,
22399881,78199040,1,15-001464,2015-01-04 00:00:00,1,N,23,5,37,F,2,2,R,,,,,
22399884,78199048,1,15-001588,2015-01-04 00:00:00,1,N,51,5,35,M,1,1,R,,,,,
22399885,78199050,1,15-001613,2015-01-04 00:00:00,1,N,23,5,57,M,1,2,R,,,,,
22399886,78199051,1,15-001620,2015-01-04 00:00:00,1,N,23,5,33,F,1,2,N,,,,,
22399887,78199052,1,15-001623,2015-01-04 00:00:00,3,N,27,5,17,M,2,2,R,R,,,,
22399888,78199054,1,15-001634,2015-01-04 00:00:00,1,N,16,5,35,M,2,2,R,,,,,
22400951,78202245,1,15-008200,2015-01-21 00:00:00,1,N,51,5,64,M,2,2,R,,,,,
22400952,78202246,1,15-008219,2015-01-21 00:00:00,1,N,49,5,20,M,1,1,R,,,,,
22400953,78202246,2,15-008219,2015-01-21 00:00:00,3,N,49,5,19,M,1,2,R,,,,,
22400954,78202246,3,15-008219,2015-01-21 00:00:00,3,N,49,5,20,M,1,2,R,,,,,
22400956,78202247,2,15-008220,2015-01-21 00:00:00,1,N,49,5,20,M,1,1,R,,,,,
22400955,78202247,1,15-008220,2015-01-21 00:00:00,1,N,49,5,19,M,1,2,R,,,,,
22400957,78202247,3,15-008220,2015-06-14 00:00:00,3,N,48,5,20,M,1,2,U,,,,,
22400958,78202262,1,15-008352,2015-01-22 00:00:00,1,N,51,5,13,M,1,2,N,R,,,,
22400959,78202263,1,15-008354,2015-01-21 00:00:00,1,N,27,5,15,M,2,2,R,R,,,,
22400960,78202268,1,15-008388,2015-01-21 00:00:00,1,N,51,5,16,M,1,1,R,H,,,,
22400961,78202270,1,15-008411,2015-01-21 00:00:00,1,N,23,5,22,F,1,2,R,,,,,
22400962,78202275,1,15-008500,2015-02-11 00:00:00,3,N,51,5,38,M,2,2,N,,,,,
22400963,78202277,1,15-008514,2015-01-31 00:00:00,1,N,11,5,41,M,2,2,R,,,,,
22400964,78202279,1,15-008565,2015-05-05 00:00:00,1,N,48,5,50,M,1,2,R,,,,,
22400966,78202283,1,15-008600,2015-01-22 00:00:00,1,N,44,5,33,M,2,2,R,,,,,
22400967,78202290,1,15-008691,2015-03-02 00:00:00,3,N,51,5,38,M,2,2,R,,,,,
22400968,78202291,1,15-008704,2015-01-22 00:00:00,1,N,51,5,14,F,2,2,R,R,,,,
22400970,78202298,1,15-008744,2015-01-22 00:00:00,1,N,23,5,33,M,1,3,N,,,,,
22400971,78202299,1,15-008750,2015-01-22 00:00:00,1,N,23,5,29,M,1,2,R,,,,,
22400972,78202314,1,15-008954,2015-01-22 00:00:00,1,N,16,5,28,M,1,2,N,,,,,
22400973,78202315,1,15-008977,2015-01-22 00:00:00,1,N,16,5,33,M,2,2,R,,,,,
22400974,78202318,1,15-009025,2015-01-22 00:00:00,2,N,16,5,31,M,1,2,N,,,,,
22400975,78202319,1,15-009027,2015-01-22 00:00:00,1,N,40,5,22,M,2,2,N,,,,,
22400976,78202321,1,15-009039,2015-01-23 00:00:00,1,N,44,5,29,F,2,2,R,,,,,
22400878,78201048,1,15-004837,2015-02-25 00:00:00,3,N,45,5,26,F,1,2,R,,,,,
22399911,78200007,1,15-002615,2015-01-07 00:00:00,1,N,45,5,22,F,2,2,R,,,,,
22399912,78200008,1,15-002618,2015-05-15 00:00:00,3,N,51,5,47,M,2,2,R,,,,,
22399914,78200013,1,15-002706,2015-01-07 00:00:00,3,N,23,5,33,F,1,2,R,,,,,
22400921,78201219,1,15-006869,2015-01-17 00:00:00,1,N,45,5,23,M,2,2,R,,,,,
22400922,78201222,1,15-006946,2015-08-04 00:00:00,1,N,48,5,32,M,2,2,R,,,,,
22400923,78201223,1,15-006953,2015-01-18 00:00:00,2,N,48,5,19,M,2,2,R,,,,,
22400924,78201227,1,15-006996,2015-06-15 00:00:00,3,N,51,5,20,F,1,1,U,,,,,
22400926,78201244,1,15-007203,2015-03-13 00:00:00,3,N,48,5,31,M,1,2,R,,,,,
22399915,78200030,1,15-003032,2015-01-08 00:00:00,1,N,27,5,21,M,2,2,R,,,,,
22399917,78200037,1,15-003159,2015-01-08 00:00:00,1,N,28,5,16,M,2,2,R,R,,,,
22421007,78275326,1,16-004004,2016-01-10 00:00:00,1,N,51,5,32,M,2,2,R,,,,,
22421009,78275343,1,16-005602,2016-01-15 00:00:00,1,N,29,5,34,M,2,2,R,,,,,
22400919,78201201,1,15-006676,2015-01-17 00:00:00,1,N,16,5,37,M,2,2,R,,,,,
22403238,78208827,1,15-024007,2015-07-10 00:00:00,3,N,45,5,21,M,1,2,R,,,,,
22400869,78200118,1,15-004367,2015-01-11 00:00:00,1,N,27,5,57,M,1,2,R,,,,,
22400870,78200119,1,15-004371,2015-01-11 00:00:00,1,N,51,5,22,M,2,2,R,,,,,
22400871,78200121,2,15-004391,2015-01-11 00:00:00,1,N,23,5,36,M,1,2,R,,,,,
22400872,78200131,1,15-004541,2015-01-11 00:00:00,1,N,23,5,53,M,1,3,R,,,,,
22400873,78200132,1,15-004550,2015-01-11 00:00:00,1,N,51,5,36,F,2,2,R,,,,,
22400874,78200134,1,15-004560,2015-01-11 00:00:00,1,N,51,5,24,F,2,2,R,,,,,
22400875,78200135,1,15-004611,2015-01-12 00:00:00,1,N,5,5,25,M,1,2,N,,,,,
22400876,78200136,1,15-004612,2015-08-22 00:00:00,3,N,48,5,55,M,2,2,R,,,,,
22400877,78200137,1,15-004627,2015-01-12 00:00:00,1,N,30,5,20,F,1,1,R,,,,,
22400883,78201075,1,15-005134,2015-01-13 00:00:00,1,N,23,5,49,M,2,2,R,,,,,
22400884,78201079,1,15-005167,2015-05-01 00:00:00,3,N,27,5,38,M,2,2,R,,,,,
22400885,78201082,1,15-005207,2015-01-13 00:00:00,1,N,44,5,12,F,2,2,R,R,,,,
22400886,78201083,1,15-005212,2015-06-01 00:00:00,3,N,51,5,42,F,1,1,N,,,,,
22400888,78201095,1,15-005313,2015-01-14 00:00:00,3,N,39,5,27,F,1,2,R,,,,,
22400889,78201103,1,15-005383,2015-01-13 00:00:00,1,N,51,5,50,F,2,2,R,,,,,
22400890,78201114,1,15-005509,2015-01-14 00:00:00,1,N,23,5,40,F,1,2,R,,,,,
22400891,78201114,2,15-005509,2015-01-14 00:00:00,1,N,23,5,50,M,2,2,R,,,,,
22400892,78201119,1,15-005599,2015-01-14 00:00:00,1,N,51,5,35,F,1,2,R,,,,,
22400893,78201123,1,15-005667,2015-01-21 00:00:00,1,N,51,5,15,M,2,2,R,R,,,,
22400894,78201123,2,15-005667,2015-02-06 00:00:00,1,N,51,5,16,M,2,2,R,R,,,,
22400977,78202323,1,15-009070,2015-01-23 00:00:00,1,N,51,5,20,M,2,2,R,,,,,
22400978,78202328,1,15-009132,2015-01-23 00:00:00,1,N,45,5,14,F,2,2,R,R,,,,
22400979,78202333,1,15-009182,2015-01-23 00:00:00,3,N,51,5,36,M,0,2,R,,,,,
22400980,78202334,1,15-009183,2015-03-06 00:00:00,3,N,51,5,30,F,1,2,R,,,,,
22400981,78202337,1,15-009213,2015-01-23 00:00:00,1,N,23,5,23,F,1,2,R,,,,,
22400982,78202337,2,15-009213,2015-01-23 00:00:00,1,N,23,5,20,F,1,2,R,,,,,
22400983,78202342,1,15-009324,2015-01-29 00:00:00,1,M,23,5,35,M,1,3,R,,,,,
22400984,78202342,2,15-009324,2015-01-29 00:00:00,1,M,23,5,29,F,1,3,R,,,,,
22400985,78202344,1,15-009356,2015-01-23 00:00:00,1,N,23,5,22,F,1,2,R,,,,,
22400987,78202349,1,15-009437,2015-06-10 00:00:00,3,N,48,5,30,M,1,2,U,,,,,
22400988,78202350,1,15-009440,2015-01-24 00:00:00,1,N,51,5,31,M,2,2,R,,,,,
22400989,78202352,1,15-009460,2015-01-24 00:00:00,3,N,44,5,22,F,0,3,R,,,,,
22401987,78204351,1,15-011662,2015-01-29 00:00:00,1,N,23,5,29,F,1,2,N,,,,,
22400895,78201125,1,15-005832,2015-01-15 00:00:00,3,N,20,5,42,M,2,2,R,,,,,
22400896,78201126,1,15-005838,2015-01-15 00:00:00,1,N,51,5,26,F,1,2,R,,,,,
22400897,78201130,1,15-005921,2015-01-15 00:00:00,1,N,23,5,26,M,1,2,N,,,,,
22400898,78201132,2,15-005939,2015-01-15 00:00:00,1,N,23,5,36,F,2,2,R,,,,,
22400899,78201132,1,15-005939,2015-09-12 00:00:00,3,N,48,5,19,F,2,2,R,,,,,
22400900,78201133,1,15-005945,2015-01-15 00:00:00,1,N,16,5,16,F,1,2,R,R,,,,
22400901,78201142,1,15-006040,2015-01-15 00:00:00,1,N,45,5,14,M,2,2,R,H,,,,
22400902,78201143,1,15-006048,2015-01-15 00:00:00,1,N,16,5,16,F,1,2,R,R,,,,
22400903,78201144,1,15-006049,2015-01-15 00:00:00,1,N,16,5,16,M,1,2,R,R,,,,
22400904,78201145,1,15-006050,2015-01-15 00:00:00,1,N,16,5,15,M,1,1,R,R,,,,
22400905,78201148,1,15-006073,2015-01-15 00:00:00,1,N,16,5,17,M,1,2,R,R,,,,
22400907,78201150,1,15-006092,2015-01-15 00:00:00,1,N,23,5,20,F,2,2,R,,,,,
22400908,78201151,1,15-006115,2015-04-17 00:00:00,3,N,48,5,51,M,2,2,R,,,,,
22400909,78201153,1,15-006133,2015-01-15 00:00:00,1,N,27,5,21,M,0,1,R,,,,,
22400910,78201158,1,15-006176,2015-02-07 00:00:00,3,N,51,5,50,M,2,2,R,,,,,
24399324,84272403,1,15-006534,2015-03-24 00:00:00,3,N,5,5,26,M,2,2,R,,,,26,0
22400861,78200083,1,15-003821,2015-01-10 00:00:00,3,N,51,5,40,M,1,2,R,,,,,
22400862,78200084,1,15-003846,2015-02-03 00:00:00,3,N,45,5,36,F,1,2,N,,,,,
22400863,78200088,1,15-003916,2015-01-10 00:00:00,1,N,23,5,42,F,1,2,N,,,,,
22400864,78200095,1,15-004026,2015-01-10 00:00:00,1,N,23,5,20,F,2,2,R,,,,,
22400865,78200100,1,15-004136,2015-06-05 00:00:00,3,N,48,5,57,M,2,2,R,,,,,
22400866,78200105,1,15-004196,2015-01-11 00:00:00,1,N,51,5,28,M,2,2,R,,,,,
22400867,78200106,1,15-004223,2015-01-11 00:00:00,1,N,51,5,33,M,1,2,R,,,,,
22400868,78200108,1,15-004244,2015-01-11 00:00:00,1,N,16,5,19,M,2,2,R,,,,,
25146690,86483756,1,15-001543,2016-08-21 00:00:00,3,N,48,5,58,M,2,2,R,,,,58,0
25308899,87009487,1,15-010821,2015-01-27 00:00:00,3,N,48,5,24,F,1,2,R,,,,24,0
25807029,88613216,1,15-003726,2016-11-16 00:00:00,3,N,48,5,43,M,2,2,R,,,,43,0
22399863,78198983,1,15-000628,2015-01-02 00:00:00,1,N,51,5,22,M,2,2,R,,,,,
22399864,78198987,1,15-000673,2015-01-02 00:00:00,1,N,51,5,16,M,1,2,R,R,,,,
22399865,78198998,1,15-000896,2015-01-03 00:00:00,1,N,5,5,35,M,2,2,R,,,,,
22399866,78198999,1,15-000900,2015-01-03 00:00:00,1,N,27,5,29,F,2,2,R,,,,,
22399890,78199061,1,15-001742,2015-01-05 00:00:00,1,N,51,5,41,M,2,2,R,,,,,
22401000,78203297,1,15-009750,2015-01-24 00:00:00,1,N,16,5,18,M,2,2,R,,,,,
22401001,78203302,1,15-009767,2015-01-24 00:00:00,1,N,51,5,20,F,1,2,N,,,,,
22401002,78203305,1,15-009809,2015-01-24 00:00:00,1,N,39,5,23,M,2,2,R,,,,,
22401003,78203306,1,15-009819,2015-02-17 00:00:00,3,N,27,5,16,M,2,2,R,R,,,,
22401005,78203315,1,15-009924,2015-01-25 00:00:00,1,N,51,5,25,F,1,2,R,,,,,
22401006,78203319,1,15-009977,2015-01-25 00:00:00,1,N,21,5,19,F,1,2,R,,,,,
22401007,78203324,1,15-010038,2015-06-09 00:00:00,3,N,56,5,13,M,2,2,R,H,,,,
22401008,78203329,1,15-010087,2015-01-25 00:00:00,1,N,51,5,23,F,2,2,R,,,,,
22401009,78203329,2,15-010087,2015-01-25 00:00:00,1,N,51,5,16,F,2,2,R,H,,,,
22401010,78203329,3,15-010087,2015-01-25 00:00:00,1,N,51,5,18,F,2,2,R,,,,,
22401011,78203330,1,15-010090,2015-03-18 00:00:00,3,N,5,5,30,M,2,2,R,,,,,
22401012,78203331,1,15-010091,2015-01-25 00:00:00,2,N,48,5,25,M,1,1,R,,,,,
22401016,78203333,2,15-010094,2015-01-25 00:00:00,1,N,23,5,13,M,2,2,R,H,,,,
22401017,78203333,3,15-010094,2015-01-25 00:00:00,1,N,23,5,11,M,2,2,R,H,,,,
22401015,78203333,1,15-010094,2015-01-25 00:00:00,1,N,28,5,23,M,2,2,R,,,,,
22401018,78203334,1,15-010116,2015-01-25 00:00:00,1,N,51,5,28,M,2,2,R,,,,,
22401019,78203340,1,15-010167,2015-01-25 00:00:00,1,N,51,5,71,M,1,2,R,,,,,
22401020,78203341,1,15-010179,2015-01-25 00:00:00,3,N,51,5,62,M,1,2,R,,,,,
22401021,78203343,1,15-010234,2015-01-26 00:00:00,1,N,16,5,30,M,1,2,R,,,,,
22401022,78203343,2,15-010234,2015-01-26 00:00:00,1,N,16,5,28,F,1,2,N,,,,,
24538125,84669954,1,15-000080,2016-04-02 00:00:00,1,N,48,5,18,M,1,2,R,,,,18,0
22400999,78203291,1,15-009694,2015-03-17 00:00:00,3,N,48,5,29,F,2,2,R,,,,,
22401023,78203347,1,15-010265,2015-02-08 00:00:00,3,N,51,5,47,M,2,2,R,,,,,
24119133,83465185,1,15-001696,2015-01-05 00:00:00,1,N,29,5,34,M,1,2,R,,,,34,0
22400879,78201053,1,15-004871,2015-01-12 00:00:00,1,N,16,5,56,M,1,2,R,,,,,
22400880,78201058,1,15-004919,2015-10-28 00:00:00,3,N,48,5,27,M,1,1,N,,,,,
22400882,78201064,2,15-005007,2015-01-12 00:00:00,1,N,35,5,15,M,1,2,R,R,,,,
22400916,78201193,1,15-006547,2015-01-16 00:00:00,1,N,35,5,51,M,2,2,R,,,,,
22400918,78201196,1,15-006611,2015-01-16 00:00:00,3,N,48,5,20,M,1,2,N,,,,,
22399850,78198938,1,15-000119,2015-01-01 00:00:00,1,N,51,5,44,M,2,2,R,,,,,
22399851,78198942,1,15-000140,2015-01-01 00:00:00,1,N,51,5,47,M,2,3,R,,,,,
22399852,78198943,1,15-000151,2015-01-01 00:00:00,1,N,51,5,23,M,2,2,R,,,,,
22399853,78198944,1,15-000159,2015-01-21 00:00:00,1,N,51,5,29,M,1,2,R,,,,,
22399854,78198946,1,15-000171,2015-01-01 00:00:00,1,N,51,5,37,M,2,2,N,,,,,
22399855,78198948,1,15-000220,2015-01-01 00:00:00,1,N,51,5,16,M,2,2,R,R,,,,
22399856,78198952,1,15-000243,2015-04-24 00:00:00,3,N,51,5,28,M,2,2,R,,,,,
22399857,78198954,1,15-000296,2015-01-01 00:00:00,3,N,51,5,27,M,2,2,R,,,,,
22399858,78198958,1,15-000326,2015-08-03 00:00:00,1,N,48,5,35,M,1,2,R,,,,,
22399859,78198961,1,15-000367,2015-01-16 00:00:00,3,N,51,5,27,M,2,2,U,,,,,
22399861,78198968,1,15-000483,2015-02-07 00:00:00,3,N,51,5,35,M,2,2,U,,,,,
22399862,78198978,1,15-000578,2015-01-02 00:00:00,1,N,27,5,25,M,1,2,R,,,,,
22399891,78199956,1,15-001848,2015-07-14 00:00:00,1,N,48,5,33,F,1,2,R,,,,,
22399892,78199961,1,15-001888,2015-05-12 00:00:00,1,N,56,5,15,M,2,2,R,R,,,,
22399893,78199962,1,15-001901,2015-01-05 00:00:00,1,N,16,5,14,M,4,2,R,R,,,,
22399894,78199965,1,15-002004,2015-02-18 00:00:00,3,N,39,5,34,M,2,2,R,,,,,
22399895,78199966,1,15-002009,2015-01-05 00:00:00,1,N,23,5,29,M,1,1,R,,,,,
22399896,78199969,1,15-002040,2015-01-05 00:00:00,1,N,23,5,23,M,1,2,N,,,,,
22399897,78199970,1,15-002064,2015-01-06 00:00:00,1,N,29,5,53,M,1,2,R,,,,,
22399903,78199982,1,15-002286,2015-01-06 00:00:00,1,N,27,5,24,M,2,2,R,,,,,
22399905,78199983,2,15-002287,2015-01-06 00:00:00,1,N,51,5,19,F,1,2,N,,,,,
22399904,78199983,1,15-002287,2015-01-06 00:00:00,1,N,51,5,19,F,2,2,R,,,,,
22399906,78199986,1,15-002305,2015-01-06 00:00:00,1,N,45,5,14,F,1,2,R,R,,,,
22399907,78199991,1,15-002352,2015-01-06 00:00:00,1,N,23,5,31,M,1,3,R,,,,,
22399908,78199996,1,15-002516,2015-01-06 00:00:00,1,N,5,5,27,M,2,2,R,,,,,
22399909,78199997,1,15-002517,2015-01-06 00:00:00,1,N,20,5,61,M,2,2,R,,,,,
22399918,78200042,1,15-003245,2015-01-08 00:00:00,1,N,16,5,44,M,2,2,R,,,,,
22399919,78200046,1,15-003339,2015-04-16 00:00:00,3,N,48,5,28,F,1,2,R,,,,,
22399920,78200047,1,15-003373,2015-01-09 00:00:00,1,N,5,5,34,M,2,2,R,,,,,
22399921,78200051,1,15-003447,2015-04-16 00:00:00,3,N,51,5,33,M,2,2,R,,,,,
22399922,78200052,1,15-003469,2015-01-09 00:00:00,3,N,27,5,23,M,2,2,R,,,,,
22399923,78200055,1,15-003514,2015-01-09 00:00:00,1,N,23,5,30,F,2,2,R,,,,,
22399924,78200059,1,15-003537,2015-01-09 00:00:00,1,N,51,5,16,M,2,2,R,R,,,,
22399925,78200063,1,15-003573,2015-01-09 00:00:00,1,N,51,5,22,M,2,2,R,,,,,
