arrestee_id,incident_id,arrestee_seq_num,arrest_num,arrest_date,arrest_type_id,multiple_indicator,offense_type_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,ff_line_number,age_range_low_num,age_range_high_num
14467639,52896386,1,10-041841,2010-04-05 00:00:00,1,N,51,5,39,F,1,2,R,,,,,
14467627,52895526,1,10-041454,2010-04-05 00:00:00,1,N,51,5,32,F,1,2,R,,,,,
14467612,52895486,1,10-040960,2010-04-03 00:00:00,1,N,51,5,39,M,1,2,R,,,,,
14476742,52940381,1,10-108351,2010-09-10 00:00:00,3,N,51,5,30,M,1,2,R,,,,,
14476736,52939547,1,10-108197,2010-09-24 00:00:00,3,N,51,5,35,M,1,2,R,,,,,
14476722,52939496,1,10-107675,2010-08-14 00:00:00,3,N,51,5,35,M,1,2,R,,,,,
14475630,52934577,1,10-100666,2010-08-12 00:00:00,3,N,51,5,29,F,1,2,R,,,,,
14475627,52934563,1,10-100542,2010-07-30 00:00:00,3,N,51,5,15,F,1,2,R,R,,,,
14475618,52934514,1,10-100101,2010-07-29 00:00:00,3,N,51,5,24,M,1,2,R,,,,,
14477677,52945286,1,10-115296,2010-08-30 00:00:00,3,N,51,5,35,M,1,2,R,,,,,
14477676,52945285,1,10-115294,2010-08-29 00:00:00,3,N,51,5,16,M,1,2,R,R,,,,
14477675,52945282,4,10-115274,2010-08-29 00:00:00,3,N,51,5,15,M,1,2,R,R,,,,
14476652,52937450,3,10-104222,2010-08-07 00:00:00,3,N,51,5,24,M,1,2,R,,,,,
14476634,52936564,1,10-103602,2010-08-05 00:00:00,3,N,51,5,22,M,1,2,R,,,,,
14475550,52932581,1,10-097410,2010-08-16 00:00:00,3,N,51,5,19,M,1,2,R,,,,,
14473354,52921936,1,10-082130,2010-06-24 00:00:00,3,N,51,5,15,F,1,2,R,R,,,,
14473322,52920966,1,10-080893,2010-06-22 00:00:00,3,N,51,5,19,F,1,2,R,,,,,
14473316,52920927,1,10-080581,2010-06-21 00:00:00,3,N,51,5,56,F,1,2,R,,,,,
14473290,52919968,1,10-079038,2010-08-13 00:00:00,3,N,51,5,36,M,1,2,R,,,,,
14472240,52916937,1,10-073643,2010-06-08 00:00:00,3,N,51,5,47,F,1,2,R,,,,,
14472214,52915996,1,10-072479,2010-06-05 00:00:00,3,N,51,5,27,M,1,2,R,,,,,
14472212,52915989,1,10-072363,2010-06-08 00:00:00,3,N,51,5,22,M,1,2,R,,,,,
