arrestee_id,incident_id,arrestee_seq_num,arrest_num,arrest_date,arrest_type_id,multiple_indicator,offense_type_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,ff_line_number,age_range_low_num,age_range_high_num
18412134,65879896,1,12-132321,2012-10-11 00:00:00,1,N,51,5,54,M,2,2,R,,,,,
18412118,65878950,1,12-131952,2012-10-10 00:00:00,1,N,51,5,39,M,2,2,R,,,,,
18412117,65878947,1,12-131913,2012-10-11 00:00:00,1,N,51,5,15,M,2,2,R,R,,,,
18411036,65875682,1,12-126730,2012-09-29 00:00:00,1,N,51,5,34,M,2,2,N,,,,,
18411025,65875637,2,12-126355,2012-10-01 00:00:00,1,N,51,5,14,F,2,2,R,R,,,,
18411024,65875637,1,12-126355,2012-10-01 00:00:00,1,N,51,5,13,F,2,2,R,R,,,,
18411019,65875614,1,12-126128,2012-09-27 00:00:00,1,N,51,5,29,M,2,2,R,,,,,
18411013,65874693,1,12-125946,2012-09-27 00:00:00,1,N,51,5,23,M,2,2,R,,,,,
18396535,65815023,1,12-034565,2012-03-23 00:00:00,2,N,51,5,15,F,1,3,R,H,,,,
18399866,65827755,1,12-052337,2012-04-30 00:00:00,2,N,51,5,51,M,1,3,R,,,,,
18414257,65886284,2,12-141550,2012-11-05 00:00:00,1,N,51,5,12,M,2,2,R,R,,,,
18414256,65886284,1,12-141550,2012-11-02 00:00:00,1,N,51,5,12,M,2,2,R,R,,,,
18414254,65886281,1,12-141542,2012-11-02 00:00:00,1,N,51,5,15,F,2,2,R,R,,,,
18414243,65885339,1,12-141135,2012-11-01 00:00:00,1,N,51,5,14,F,2,2,R,R,,,,
18414239,65885305,1,12-140869,2012-10-31 00:00:00,1,N,51,5,38,M,2,2,R,,,,,
18414226,65885259,1,12-140486,2012-10-30 00:00:00,1,N,51,5,12,F,2,2,R,R,,,,
18413138,65882011,1,12-135218,2012-10-18 00:00:00,1,N,51,5,27,M,2,2,R,,,,,
18413135,65882005,1,12-135148,2012-10-18 00:00:00,1,N,51,5,42,M,2,2,R,,,,,
18413129,65881992,6,12-135021,2012-10-18 00:00:00,1,N,51,5,15,M,2,2,R,R,,,,
18413128,65881992,5,12-135021,2012-10-18 00:00:00,1,N,51,5,15,M,2,2,R,R,,,,
18413127,65881992,4,12-135021,2012-10-18 00:00:00,1,N,51,5,15,M,2,2,R,R,,,,
18413126,65881992,3,12-135021,2012-10-18 00:00:00,1,N,51,5,14,M,2,2,R,R,,,,
18413125,65881992,2,12-135021,2012-10-18 00:00:00,1,N,51,5,17,M,2,2,R,R,,,,
18413124,65881992,1,12-135021,2012-10-18 00:00:00,1,N,51,5,16,M,2,2,R,R,,,,
18413121,65881072,1,12-134903,2012-10-18 00:00:00,1,N,51,5,22,M,2,2,R,,,,,
18413111,65881041,1,12-134551,2012-10-17 00:00:00,1,N,51,5,17,F,2,2,R,R,,,,
18413110,65881036,1,12-134480,2012-10-17 00:00:00,1,N,51,5,14,F,2,2,R,H,,,,
18413103,65881002,1,12-134200,2012-10-16 00:00:00,1,N,51,5,17,M,2,2,R,R,,,,
18413099,65880977,2,12-133909,2012-11-14 00:00:00,1,N,51,5,16,M,2,2,R,R,,,,
18412074,65877876,1,12-130447,2012-10-07 00:00:00,1,N,51,5,18,M,2,2,R,,,,,
18412067,65877835,1,12-129995,2012-10-06 00:00:00,1,N,51,5,31,M,2,2,R,,,,,
18412042,65877738,1,12-128895,2012-10-03 00:00:00,1,N,51,5,55,M,2,2,R,,,,,
18412038,65876827,1,12-128746,2012-10-03 00:00:00,1,N,51,5,11,F,2,2,R,R,,,,
18412037,65876824,1,12-128713,2012-10-03 00:00:00,1,N,51,5,12,M,2,2,R,R,,,,
18412014,65876779,1,12-128425,2012-10-02 00:00:00,1,N,51,5,15,F,2,2,R,R,,,,
18412011,65876775,1,12-128405,2012-10-02 00:00:00,1,N,51,5,28,F,2,2,R,,,,,
18411008,65874640,1,12-125577,2012-09-27 00:00:00,1,N,51,5,23,M,2,2,R,,,,,
18411006,65874639,1,12-125567,2012-09-26 00:00:00,1,N,51,5,16,F,2,2,R,R,,,,
18410994,65874615,1,12-125423,2012-09-26 00:00:00,1,N,51,5,15,F,2,2,R,R,,,,
18410989,65874595,1,12-125268,2012-09-26 00:00:00,1,N,51,5,42,F,2,2,R,,,,,
18410971,65874537,1,12-124614,2012-09-24 00:00:00,1,N,51,5,17,M,2,2,R,R,,,,
18410943,65873535,1,12-123436,2012-09-21 00:00:00,1,N,51,5,37,F,2,2,R,,,,,
18409926,65871446,1,12-120832,2012-09-15 00:00:00,1,N,51,5,27,F,2,2,R,,,,,
18409910,65871389,1,12-120444,2012-09-13 00:00:00,1,N,51,5,15,M,2,2,R,R,,,,
18409900,65871353,1,12-120190,2012-09-17 00:00:00,1,N,51,5,14,M,2,2,R,R,,,,
18409893,65871337,1,12-120067,2012-09-14 00:00:00,1,N,51,5,16,M,2,2,R,R,,,,
18409890,65870429,1,12-120017,2012-09-14 00:00:00,1,N,51,5,14,F,2,2,R,R,,,,
18398882,65826729,1,12-051295,2012-04-28 00:00:00,1,N,34,5,51,M,2,3,R,,,,,
18413172,65882123,1,12-136241,2012-10-21 00:00:00,1,N,30,5,28,F,2,2,R,,,,,
18413170,65882120,1,12-136218,2012-10-20 00:00:00,1,N,30,5,54,F,2,2,R,,,,,
18408728,65864957,1,12-110756,2012-08-25 00:00:00,1,N,30,5,37,M,2,2,R,,,,,
18408726,65864951,1,12-110734,2012-08-25 00:00:00,1,N,30,5,34,M,2,2,R,,,,,
18408719,65864035,1,12-110656,2012-08-24 00:00:00,1,N,30,5,50,F,2,2,R,,,,,
18398716,65823477,1,12-046101,2012-04-05 00:00:00,1,N,30,5,22,F,2,2,R,,,,,
18391080,65797751,1,12-005332,2012-01-14 00:00:00,1,N,30,5,26,F,2,2,R,,,,,
18391071,65797735,1,12-005259,2012-01-13 00:00:00,1,N,30,5,32,M,2,2,R,,,,,
18404358,65843614,1,12-079492,2012-06-21 00:00:00,1,N,30,5,32,F,2,2,R,,,,,
18395461,65811843,1,12-029685,2012-03-13 00:00:00,1,N,36,5,14,F,2,2,R,R,,,,
18402200,65837387,1,12-069520,2012-06-03 00:00:00,1,N,28,5,16,M,2,3,R,R,,,,
18415406,65890729,1,12-148757,2013-08-06 00:00:00,3,N,29,5,30,M,1,2,R,,,,,
18412083,65878804,1,12-130683,2012-10-07 00:00:00,1,N,29,5,40,M,2,3,R,,,,,
18416604,65897116,1,12-156908,2012-12-11 00:00:00,1,N,14,5,14,M,2,2,R,R,,,,
18413143,65882030,1,12-135394,2012-10-19 00:00:00,1,N,14,5,19,M,2,2,R,,,,,
18410869,65871488,1,12-121335,2012-09-16 00:00:00,1,N,14,5,64,M,2,2,R,,,,,
18408688,65863919,1,12-109707,2012-08-22 00:00:00,1,N,14,5,27,M,2,2,R,,,,,
18407606,65859664,1,12-103927,2012-08-10 00:00:00,1,N,14,5,56,M,2,2,R,,,,,
18405545,65850069,1,12-089812,2012-07-12 00:00:00,1,N,14,5,18,M,2,2,R,,,,,
18405543,65850059,1,12-089771,2012-07-12 00:00:00,1,N,14,5,18,M,2,2,R,,,,,
